event_date,channel_medium,channel_source,users,sessions,purchases,revenue,bounced_users,conversion_rate_pct,bounce_rate_pct,revenue_per_session,anomaly_type,is_synthetic_anomaly,z_sessions,z_users,z_purchases,z_revenue,z_conversion_rate_pct,z_bounce_rate_pct,z_revenue_per_session,max_z_score,triggered_metric,is_anomaly
2020-11-01,organic,<Other>,88,88,7,1127.0,0,7.95,0.0,12.81,none,False,0.0,0.0,2.1286631150607764,2.250967557009276,2.128855627454956,0.0,2.251037766082053,2.251037766082053,revenue_per_session,True
2020-11-01,organic,<Other>,88,88,7,415.0,0,7.95,0.0,4.72,none,False,0.0,0.0,2.139203233961298,0.4726097999189461,2.1394855870795193,0.0,0.47346338945924027,2.1394855870795193,conversion_rate_pct,True
2020-11-02,organic,<Other>,109,109,1,101.0,0,0.92,0.0,0.93,none,False,2.2677868380553634,2.2677868380553634,-0.5855400437691199,-0.08370353897233246,-0.7395447849687934,0.0,-0.2514947515720861,2.2677868380553634,sessions,True
2020-11-02,organic,<Other>,109,109,3,890.0,0,2.75,0.0,8.17,none,False,0.0,0.0,1.224744871391589,2.252337253588701,1.2276052713198276,0.0,2.252281745570682,2.252337253588701,revenue,True
2020-11-02,organic,<Other>,109,109,7,1127.0,0,6.42,0.0,10.34,none,False,0.0,0.0,2.128663115060776,2.2509675570092766,2.129402617473984,0.0,2.250981206358614,2.250981206358614,revenue_per_session,True
2020-11-02,organic,<Other>,109,109,7,415.0,0,6.42,0.0,3.81,none,False,0.0,0.0,2.1392032339612976,0.4726097999189462,2.1400487574558444,0.0,0.4733872198652372,2.1400487574558444,conversion_rate_pct,True
2020-11-03,organic,<Other>,135,135,1,68.0,0,0.74,0.0,0.5,none,False,2.267786838055364,2.267786838055364,-0.5855400437691196,-0.3697055369564183,-0.7417622384935619,0.0,-0.4816107160239878,2.267786838055364,sessions,True
2020-11-03,organic,<Other>,135,135,3,890.0,0,2.22,0.0,6.59,none,False,0.0,0.0,1.2247448713915878,2.2523372535887014,1.2247448713915823,0.0,2.2523248847953887,2.2523372535887014,revenue,True
2020-11-03,organic,<Other>,135,135,7,1127.0,0,5.19,0.0,8.35,none,False,0.0,0.0,2.128663115060776,2.250967557009277,2.129283130920955,0.0,2.251066935186007,2.251066935186007,revenue_per_session,True
2020-11-04,organic,<Other>,123,123,1,101.0,0,0.81,0.0,0.82,none,False,-2.2677868380553954,-2.2677868380553954,-0.5855400437691196,-0.08370353897233264,-0.5069315006137924,0.0,-1.5409858811863297e-16,2.2677868380553954,sessions,True
2020-11-04,organic,<Other>,123,123,3,890.0,0,2.44,0.0,7.24,none,False,0.0,0.0,1.2247448713915878,2.2523372535887014,1.2215148315117652,0.0,2.252202720367799,2.2523372535887014,revenue,True
2020-11-04,organic,<Other>,123,123,7,1127.0,0,5.69,0.0,9.16,none,False,0.0,0.0,2.128663115060776,2.250967557009277,2.127825433531238,0.0,2.250949510614677,2.250967557009277,revenue,True
2020-11-04,organic,<Other>,123,123,7,415.0,0,5.69,0.0,3.37,none,False,0.0,0.0,2.139203233961297,0.4726097999189462,2.1382419735841,0.0,0.4710055469895199,2.139203233961297,purchases,True
2020-11-05,organic,<Other>,91,91,1,101.0,0,1.1,0.0,1.11,none,False,-2.267786838055368,-2.267786838055368,-0.585540043769119,-0.08370353897233272,-0.2804259404057239,0.0,0.22828020255156875,2.267786838055368,sessions,True
2020-11-05,organic,<Other>,91,91,3,890.0,0,3.3,0.0,9.78,none,False,0.0,0.0,1.2247448713915856,2.252337253588702,1.2247448713915896,0.0,2.25218625965606,2.252337253588702,revenue,True
2020-11-05,organic,<Other>,91,91,7,1127.0,0,7.69,0.0,12.38,none,False,0.0,0.0,2.128663115060775,2.250967557009277,2.1282437426364855,0.0,2.251035551549409,2.251035551549409,revenue_per_session,True
2020-11-05,organic,<Other>,91,91,7,415.0,0,7.69,0.0,4.56,none,False,0.0,0.0,2.1392032339612967,0.4726097999189462,2.138787521613749,0.0,0.47239286167138084,2.1392032339612967,purchases,True
2020-11-06,organic,<Other>,91,91,3,890.0,0,3.3,0.0,9.78,none,False,0.0,0.0,0.95266102324493,2.2551311451646687,0.9526610232449348,0.0,2.255057148767181,2.2551311451646687,revenue,True
2020-11-06,organic,<Other>,91,91,7,1127.0,0,7.69,0.0,12.38,none,False,0.0,0.0,2.1286631150607755,2.250967557009277,2.128243742636486,0.0,2.2510355515494087,2.2510355515494087,revenue_per_session,True
2020-11-06,organic,<Other>,91,91,7,415.0,0,7.69,0.0,4.56,none,False,0.0,0.0,2.1392032339612967,0.4534971995200411,2.138787521613749,0.0,0.45335758958571803,2.1392032339612967,purchases,True
2020-11-07,organic,<Other>,52,52,1,68.0,0,1.92,0.0,1.31,none,False,-2.267786838055366,-2.267786838055366,-0.7262730392025608,-0.15060784151773834,0.09053208701248278,0.0,0.5662116537484143,2.267786838055366,sessions,True
2020-11-07,organic,<Other>,52,52,2,96.0,0,3.85,0.0,1.85,none,False,-0.8017837257372733,-0.8017837257372733,1.0690449676496916,0.9265097237787278,2.032394167366852,0.0,1.1659713743137066,2.032394167366852,conversion_rate_pct,True
2020-11-07,organic,<Other>,52,52,3,890.0,0,5.77,0.0,17.12,none,False,0.0,0.0,1.224744871391585,2.2523372535887023,1.223379750417439,0.0,2.2523130839167442,2.2523372535887023,revenue,True
2020-11-07,organic,<Other>,52,52,7,1127.0,0,13.46,0.0,21.67,none,False,0.0,0.0,2.1286631150607755,2.250967557009277,2.128309425014533,0.0,2.2509148392903464,2.250967557009277,revenue,True
2020-11-08,organic,<Other>,56,56,1,68.0,0,1.79,0.0,1.21,none,False,2.267786838055553,2.267786838055553,-0.5855400437691188,-0.36970553695641944,-0.6403271846299462,0.0,-0.412587979097097,2.267786838055553,sessions,True
2020-11-08,organic,<Other>,56,56,3,890.0,0,5.36,0.0,15.89,none,False,0.0,0.0,1.224744871391585,2.2523372535887023,1.2262130916647633,0.0,2.2523923722397767,2.2523923722397767,revenue_per_session,True
2020-11-08,organic,<Other>,56,56,7,1127.0,0,12.5,0.0,20.13,none,False,0.0,0.0,2.1286631150607755,2.250967557009277,2.128785665662147,0.0,2.2510185274034247,2.2510185274034247,revenue_per_session,True
2020-11-09,organic,<Other>,90,90,1,68.0,0,1.11,0.0,0.76,none,False,2.2677868380553647,2.2677868380553647,-0.5855400437691188,-0.36970553695641944,-0.8781286528528911,0.0,-0.5793954285931002,2.2677868380553647,sessions,True
2020-11-09,organic,<Other>,90,90,3,890.0,0,3.33,0.0,9.89,none,False,0.0,0.0,1.224744871391585,2.2523372535887023,1.2247448713915914,0.0,2.2524275789517976,2.2524275789517976,revenue_per_session,True
2020-11-09,organic,<Other>,90,90,7,1127.0,0,7.78,0.0,12.52,none,False,0.0,0.0,2.1286631150607755,2.250967557009277,2.1290769057418295,0.0,2.2509180110894347,2.250967557009277,revenue,True
2020-11-10,organic,<Other>,93,93,1,101.0,0,1.08,0.0,1.09,none,False,2.267786838055648,2.267786838055648,-0.5855400437691188,-0.08370353897233289,-0.6076049943327183,0.0,-0.10838245440613185,2.267786838055648,sessions,True
2020-11-10,organic,<Other>,93,93,3,890.0,0,3.23,0.0,9.57,none,False,0.0,0.0,1.2247448713915847,2.2523372535887023,1.2271805344542892,0.0,2.2525202843706293,2.2525202843706293,revenue_per_session,True
2020-11-10,organic,<Other>,93,93,7,1127.0,0,7.53,0.0,12.12,none,False,0.0,0.0,2.1286631150607755,2.250967557009277,2.1288663365085854,0.0,2.251002418616073,2.251002418616073,revenue_per_session,True
2020-11-10,organic,<Other>,93,93,7,415.0,0,7.53,0.0,4.46,none,False,0.0,0.0,2.1392032339612967,0.4726097999189463,2.1395012653765013,0.0,0.47171214121935945,2.1395012653765013,conversion_rate_pct,True
2020-11-11,organic,<Other>,97,97,1,101.0,0,1.03,0.0,1.04,none,False,2.267786838055609,2.267786838055609,-0.5855400437691192,-0.08370353897233289,-0.6233981891811411,0.0,-0.12018138978969473,2.267786838055609,sessions,True
2020-11-11,organic,<Other>,97,97,3,890.0,0,3.09,0.0,9.18,none,False,0.0,0.0,1.2247448713915858,2.2523372535887023,1.2247448713915883,0.0,2.252395521121369,2.252395521121369,revenue_per_session,True
2020-11-11,organic,<Other>,97,97,7,1127.0,0,7.22,0.0,11.62,none,False,0.0,0.0,2.128663115060776,2.250967557009277,2.1291089699729406,0.0,2.2509904404232373,2.2509904404232373,revenue_per_session,True
2020-11-11,organic,<Other>,97,97,7,415.0,0,7.22,0.0,4.28,none,False,0.0,0.0,2.139203233961297,0.4726097999189463,2.1396450478057347,0.0,0.47325034992492565,2.1396450478057347,conversion_rate_pct,True
2020-11-12,organic,<Other>,96,96,1,101.0,0,1.04,0.0,1.05,none,False,-2.2677868380605353,-2.2677868380605353,-0.5855400437691195,-0.08370353897233289,-0.5775696942595762,0.0,-0.07685936630339879,2.2677868380605353,sessions,True
2020-11-12,organic,<Other>,96,96,3,890.0,0,3.13,0.0,9.27,none,False,0.0,0.0,1.224744871391587,2.2523372535887023,1.2272502894499269,0.0,2.2521195308964717,2.2523372535887023,revenue,True
2020-11-12,organic,<Other>,96,96,7,1127.0,0,7.29,0.0,11.74,none,False,0.0,0.0,2.1286631150607764,2.250967557009277,2.127988450731167,0.0,2.251064139015835,2.251064139015835,revenue_per_session,True
2020-11-12,organic,<Other>,96,96,7,415.0,0,7.29,0.0,4.32,none,False,0.0,0.0,2.1392032339612976,0.4726097999189463,2.13863462303836,0.0,0.471161923492297,2.1392032339612976,purchases,True
2020-11-13,organic,<Other>,74,75,1,101.0,0,1.33,0.0,1.35,none,False,-2.2677868380553727,-2.267786838055372,-0.5855400437691199,-0.08370353897233289,-0.3495666131146349,0.0,0.167259869545877,2.2677868380553727,sessions,True
2020-11-13,organic,<Other>,74,75,3,890.0,0,4.0,0.0,11.87,none,False,0.0,0.0,1.2247448713915878,2.2523372535887023,1.2227753132706258,0.0,2.2524626016770646,2.2524626016770646,revenue_per_session,True
2020-11-13,organic,<Other>,74,75,7,1127.0,0,9.33,0.0,15.03,none,False,0.0,0.0,2.1286631150607764,2.250967557009277,2.1281526616802307,0.0,2.251074145268253,2.251074145268253,revenue_per_session,True
2020-11-13,organic,<Other>,74,75,7,415.0,0,9.33,0.0,5.53,none,False,0.0,0.0,2.1392032339612976,0.4726097999189463,2.1386179139193833,0.0,0.47193709685260177,2.1392032339612976,purchases,True
2020-11-14,organic,<Other>,55,55,1,68.0,0,1.82,0.0,1.24,none,False,-2.2677868380553607,-2.267786838055359,-0.5855400437691203,-0.36970553695641944,-0.27045657378459054,0.0,-0.15395855121312435,2.2677868380553607,sessions,True
2020-11-14,organic,<Other>,55,55,3,890.0,0,5.45,0.0,16.18,none,False,0.0,0.0,1.224744871391589,2.2523372535887023,1.2232969022629252,0.0,2.252378923054186,2.252378923054186,revenue_per_session,True
2020-11-14,organic,<Other>,55,55,7,1127.0,0,12.73,0.0,20.49,none,False,0.0,0.0,2.128663115060777,2.250967557009277,2.1290484303581065,0.0,2.250913971766627,2.250967557009277,revenue,True
2020-11-15,organic,<Other>,54,54,1,101.0,0,1.85,0.0,1.87,none,False,-2.267786838050227,-2.267786838047176,-0.5855400437691203,-0.08370353897233289,-0.5719569490848259,0.0,-0.06779264314609101,2.267786838050227,sessions,True
2020-11-15,organic,<Other>,54,54,3,890.0,0,5.56,0.0,16.48,none,False,0.0,0.0,1.224744871391589,2.2523372535887023,1.2261577620757893,0.0,2.2524531239197074,2.2524531239197074,revenue_per_session,True
2020-11-15,organic,<Other>,54,54,7,1127.0,0,12.96,0.0,20.87,none,False,0.0,0.0,2.128663115060777,2.250967557009277,2.1282839001457146,0.0,2.2509626461792123,2.250967557009277,revenue,True
2020-11-15,organic,<Other>,54,54,7,415.0,0,12.96,0.0,7.69,none,False,0.0,0.0,2.139203233961298,0.4726097999189463,2.1388838102253165,0.0,0.47311084829670375,2.139203233961298,purchases,True
2020-11-16,organic,<Other>,84,84,1,101.0,0,1.19,0.0,1.2,none,False,2.2677868380553576,2.2677868380553563,-0.5855400437691206,-0.08370353897233289,-0.8601066679508963,0.0,-0.39613590293391965,2.2677868380553576,sessions,True
2020-11-16,organic,<Other>,84,84,3,890.0,0,3.57,0.0,10.6,none,False,0.0,0.0,1.22474487139159,2.2523372535887023,1.224744871391585,0.0,2.252501150164349,2.252501150164349,revenue_per_session,True
2020-11-16,organic,<Other>,84,84,7,1127.0,0,8.33,0.0,13.42,none,False,0.0,0.0,2.128663115060777,2.250967557009277,2.1286631150607764,0.0,2.2510862576370236,2.2510862576370236,revenue_per_session,True
2020-11-16,organic,<Other>,84,84,7,415.0,0,8.33,0.0,4.94,none,False,0.0,0.0,2.1392032339612985,0.4726097999189463,2.139203233961298,0.0,0.4724973548305328,2.1392032339612985,purchases,True
2020-11-17,organic,<Other>,106,106,1,101.0,0,0.94,0.0,0.95,none,False,2.267786838055352,2.267786838055377,-0.5855400437691209,-0.08370353897233289,-0.7519887987619072,0.0,-0.2695577164924914,2.267786838055377,users,True
2020-11-17,organic,<Other>,106,106,3,890.0,0,2.83,0.0,8.4,none,False,0.0,0.0,1.2247448713915912,2.2523372535887023,1.2219603417747664,0.0,2.2523136284507577,2.2523372535887023,revenue,True
2020-11-17,organic,<Other>,106,106,7,1127.0,0,6.6,0.0,10.63,none,False,0.0,0.0,2.1286631150607773,2.250967557009277,2.127941139592992,0.0,2.2510871217032173,2.2510871217032173,revenue_per_session,True
2020-11-17,organic,<Other>,106,106,7,415.0,0,6.6,0.0,3.92,none,False,0.0,0.0,2.1392032339612985,0.4726097999189463,2.1383749679727604,0.0,0.47411569962007283,2.1392032339612985,purchases,True
2020-11-18,organic,<Other>,110,110,2,139.0,0,1.82,0.0,1.26,none,False,2.2677868380548705,2.2677868380563586,0.3003757045930562,0.249753316647482,0.23917118677537028,0.0,0.2046892972739277,2.2677868380563586,users,True
2020-11-18,organic,<Other>,110,110,3,890.0,0,2.73,0.0,8.09,none,False,0.37796447300913155,0.3779644730094035,0.9526610232449358,2.2551311451646687,0.9166483245588374,0.0,2.253289557721659,2.2551311451646687,revenue,True
2020-11-18,organic,<Other>,110,110,7,1127.0,0,6.36,0.0,10.25,none,False,0.0,0.0,2.1286631150607778,2.250967557009277,2.1281559496961218,0.0,2.250963580723425,2.250967557009277,revenue,True
2020-11-18,organic,<Other>,110,110,7,415.0,0,6.36,0.0,3.77,none,False,0.0,0.0,2.139203233961299,0.4534971995200412,2.138700477604956,0.0,0.45262483154583444,2.139203233961299,purchases,True
2020-11-19,organic,<Other>,99,99,1,101.0,0,1.01,0.0,1.02,none,False,-2.267786838055293,-2.267786838055503,-0.7262730392025664,0.32020472941890604,-0.6161918829686314,0.0,0.47425935838183736,2.267786838055503,users,True
2020-11-19,organic,<Other>,99,99,3,890.0,0,3.03,0.0,8.99,none,False,0.0,0.0,1.2247448713915936,2.252337253588703,1.2247448713915783,0.0,2.2523633755158676,2.2523633755158676,revenue_per_session,True
2020-11-19,organic,<Other>,99,99,7,1127.0,0,7.07,0.0,11.38,none,False,0.0,0.0,2.128663115060778,2.2509675570092775,2.128663115060775,0.0,2.2508335372163586,2.2509675570092775,revenue,True
2020-11-19,organic,<Other>,99,99,7,415.0,0,7.07,0.0,4.19,none,False,0.0,0.0,2.1392032339612994,0.47260979991894647,2.139203233961297,0.0,0.472133653420543,2.1392032339612994,purchases,True
2020-11-20,organic,<Other>,124,124,1,101.0,0,0.81,0.0,0.81,none,False,2.2677868380553563,2.2677868380553874,-0.5855400437691222,-0.08370353897233324,-0.7427582197159353,0.0,-0.2656536350278884,2.2677868380553874,users,True
2020-11-20,organic,<Other>,124,124,3,890.0,0,2.42,0.0,7.18,none,False,0.0,0.0,1.2247448713915945,2.252337253588703,1.2279949101804688,0.0,2.252384877248787,2.252384877248787,revenue_per_session,True
2020-11-20,organic,<Other>,124,124,7,1127.0,0,5.65,0.0,9.09,none,False,0.0,0.0,2.128663115060778,2.2509675570092775,2.129503185312956,0.0,2.25093469850677,2.2509675570092775,revenue,True
2020-11-20,organic,<Other>,124,124,7,415.0,0,5.65,0.0,3.35,none,False,0.0,0.0,2.1392032339612994,0.47260979991894647,2.1401635192645343,0.0,0.47316806805121664,2.1401635192645343,conversion_rate_pct,True
2020-11-21,organic,<Other>,92,92,2,139.0,0,2.17,0.0,1.51,none,False,-2.267786838055349,-2.267786838055381,0.3003757045930568,0.24975331664748296,0.8603317262594686,0.0,0.6480786841589671,2.267786838055381,users,True
2020-11-21,organic,<Other>,92,92,3,890.0,0,3.26,0.0,9.67,none,False,-0.3779644730092281,-0.37796447300923,0.952661023244938,2.25513114516467,1.180327156785967,0.0,2.263591899230736,2.263591899230736,revenue_per_session,True
2020-11-21,organic,<Other>,92,92,7,1127.0,0,7.61,0.0,12.25,none,False,0.0,0.0,2.128663115060778,2.250967557009278,2.1292871612554802,0.0,2.2511018543413766,2.2511018543413766,revenue_per_session,True
2020-11-21,organic,<Other>,92,92,7,415.0,0,7.61,0.0,4.51,none,False,0.0,0.0,2.1392032339613,0.45349719952004136,2.1399169395669477,0.0,0.4535975981756632,2.1399169395669477,conversion_rate_pct,True
2020-11-22,organic,<Other>,62,62,1,101.0,0,1.61,0.0,1.63,none,False,-2.267786838055379,-2.267786838055383,-0.7262730392025686,0.3202047294189095,-0.21299461176709494,0.0,0.937010788800626,2.267786838055383,users,True
2020-11-22,organic,<Other>,62,62,3,890.0,0,4.84,0.0,14.35,none,False,0.0,0.0,1.224744871391597,2.252337253588704,1.223117310701766,0.0,2.252261221827299,2.252337253588704,revenue,True
2020-11-22,organic,<Other>,62,62,7,1127.0,0,11.29,0.0,18.18,none,False,0.0,0.0,2.1286631150607787,2.250967557009278,2.128241372218699,0.0,2.250973879983213,2.250973879983213,revenue_per_session,True
2020-11-22,organic,<Other>,62,62,7,415.0,0,11.29,0.0,6.69,none,False,0.0,0.0,2.1392032339613003,0.47260979991894675,2.13871973362007,0.0,0.47175729917844295,2.1392032339613003,purchases,True
2020-11-23,organic,<Other>,96,96,2,139.0,0,2.08,0.0,1.45,none,False,2.267786838055392,2.2677868380553785,0.3003757045930572,0.24975331664748399,-0.3377050590008036,0.0,-0.1809503453117614,2.267786838055392,sessions,True
2020-11-23,organic,<Other>,96,96,3,890.0,0,3.13,0.0,9.27,none,False,0.37796447300922864,0.37796447300923103,0.9526610232449394,2.255131145164671,0.4847798452732676,0.0,2.2072558294142346,2.255131145164671,revenue,True
2020-11-23,organic,<Other>,96,96,7,1127.0,0,7.29,0.0,11.74,none,False,0.0,0.0,2.1286631150607787,2.2509675570092784,2.127988450731165,0.0,2.2510641390158344,2.2510641390158344,revenue_per_session,True
2020-11-23,organic,<Other>,96,96,7,415.0,0,7.29,0.0,4.32,none,False,0.0,0.0,2.1392032339613003,0.45349719952004164,2.1386346230383584,0.0,0.4522083105413427,2.1392032339613003,purchases,True
2020-11-24,organic,<Other>,119,121,1,101.0,0,0.83,0.0,0.83,none,False,2.2677868380553634,2.2677868380554154,-0.7262730392025699,0.32020472941891287,-0.9125869979638797,0.0,0.018364490257980922,2.2677868380554154,users,True
2020-11-24,organic,<Other>,119,121,3,890.0,0,2.48,0.0,7.36,none,False,0.0,0.0,1.2247448713915992,2.252337253588705,1.2279163621119795,0.0,2.2524131889479317,2.2524131889479317,revenue_per_session,True
2020-11-24,organic,<Other>,119,121,7,1127.0,0,5.79,0.0,9.31,none,False,0.0,0.0,2.128663115060779,2.2509675570092784,2.1294829148221326,0.0,2.2511602922135086,2.2511602922135086,revenue_per_session,True
2020-11-24,organic,<Other>,119,121,7,415.0,0,5.79,0.0,3.43,none,False,0.0,0.0,2.1392032339613007,0.4726097999189469,2.1401403921675564,0.0,0.47249263268744995,2.1401403921675564,conversion_rate_pct,True
2020-11-25,organic,<Other>,105,105,1,68.0,0,0.95,0.0,0.65,none,False,-2.26778683805531,-2.2677868380555535,-0.5855400437691239,-0.36970553695642383,-0.4638360121596989,0.0,-0.2790152372253511,2.2677868380555535,users,True
2020-11-25,organic,<Other>,105,105,3,890.0,0,2.86,0.0,8.48,none,False,0.0,0.0,1.2247448713916,2.2523372535887054,1.2274857799194718,0.0,2.252300614476198,2.2523372535887054,revenue,True
2020-11-25,organic,<Other>,105,105,7,1127.0,0,6.67,0.0,10.73,none,False,0.0,0.0,2.1286631150607795,2.250967557009279,2.1284093627984015,0.0,2.250914057654413,2.250967557009279,revenue,True
2020-11-26,organic,<Other>,104,104,2,139.0,0,1.92,0.0,1.34,none,False,-2.2677868380567654,-2.2677868380862987,0.30037570459305757,0.24975331664748504,0.3142637315582855,0.0,0.26337354763434656,2.2677868380862987,users,True
2020-11-26,organic,<Other>,104,104,3,890.0,0,2.88,0.0,8.56,none,False,-0.37796447300956015,-0.37796447301433256,0.9526610232449406,2.2551311451646723,0.9594659512185979,0.0,2.2556873746355257,2.2556873746355257,revenue_per_session,True
2020-11-26,organic,<Other>,104,104,7,1127.0,0,6.73,0.0,10.84,none,False,0.0,0.0,2.1286631150607795,2.250967557009279,2.1291413990006074,0.0,2.250867629858397,2.250967557009279,revenue,True
2020-11-26,organic,<Other>,104,104,7,415.0,0,6.73,0.0,3.99,none,False,0.0,0.0,2.1392032339613016,0.4534971995200418,2.139677176877808,0.0,0.4541843947270739,2.139677176877808,conversion_rate_pct,True
2020-11-27,organic,<Other>,128,129,1,101.0,0,0.78,0.0,0.78,none,False,2.2677868380553607,2.2677868380554176,-0.7262730392025712,0.3202047294189163,-0.9013529106602602,0.0,0.037373339925654295,2.2677868380554176,users,True
2020-11-27,organic,<Other>,128,129,3,890.0,0,2.33,0.0,6.9,none,False,0.0,0.0,1.2247448713916014,2.2523372535887063,1.2281203088403314,0.0,2.2523081651721397,2.2523372535887063,revenue,True
2020-11-27,organic,<Other>,128,129,7,1127.0,0,5.43,0.0,8.74,none,False,0.0,0.0,2.12866311506078,2.2509675570092793,2.1289446390041107,0.0,2.251216678548855,2.251216678548855,revenue_per_session,True
2020-11-27,organic,<Other>,128,129,7,415.0,0,5.43,0.0,3.22,none,False,0.0,0.0,2.1392032339613016,0.4726097999189471,2.1396158103596954,0.0,0.4733743489720058,2.1396158103596954,conversion_rate_pct,True
2020-11-28,organic,<Other>,96,96,1,101.0,0,1.04,0.0,1.05,none,False,-2.2677868380553465,-2.2677868380554003,-0.5855400437691246,-0.08370353897233426,-0.29847147259351114,0.0,0.21911716351733573,2.2677868380554003,users,True
2020-11-28,organic,<Other>,96,96,3,890.0,0,3.13,0.0,9.27,none,False,0.0,0.0,1.2247448713916023,2.2523372535887063,1.2272502894499113,0.0,2.25211953089647,2.2523372535887063,revenue,True
2020-11-28,organic,<Other>,96,96,7,1127.0,0,7.29,0.0,11.74,none,False,0.0,0.0,2.12866311506078,2.2509675570092793,2.127988450731164,0.0,2.2510641390158344,2.2510641390158344,revenue_per_session,True
2020-11-28,organic,<Other>,96,96,7,415.0,0,7.29,0.0,4.32,none,False,0.0,0.0,2.139203233961302,0.4726097999189471,2.138634623038357,0.0,0.4711619234922971,2.139203233961302,purchases,True
2020-11-29,organic,<Other>,97,97,2,139.0,0,2.06,0.0,1.43,none,False,2.267786838087091,2.267786838076064,0.3003757045930581,0.249753316647486,0.2791567264230219,0.0,0.23410956798235377,2.267786838087091,sessions,True
2020-11-29,organic,<Other>,97,97,3,890.0,0,3.09,0.0,9.18,none,False,0.3779644730142543,0.37796447301272523,0.9526610232449427,2.255131145164673,0.9399509339915386,0.0,2.254607366406937,2.255131145164673,revenue,True
2020-11-29,organic,<Other>,97,97,7,1127.0,0,7.22,0.0,11.62,none,False,0.0,0.0,2.1286631150607804,2.2509675570092793,2.1291089699729366,0.0,2.2509904404232373,2.2509904404232373,revenue_per_session,True
2020-11-29,organic,<Other>,97,97,7,415.0,0,7.22,0.0,4.28,none,False,0.0,0.0,2.1392032339613025,0.45349719952004197,2.1396450478057316,0.0,0.4541528038202265,2.1396450478057316,conversion_rate_pct,True
2020-11-30,organic,<Other>,133,133,1,101.0,0,0.75,0.0,0.76,none,False,2.267786838055379,2.2677868380553816,-0.7262730392025734,0.32020472941891975,-0.9745330289398801,0.0,-0.06963744024462304,2.2677868380553816,users,True
2020-11-30,organic,<Other>,133,133,3,890.0,0,2.26,0.0,6.69,none,False,0.0,0.0,1.2247448713916047,2.252337253588707,1.2282094257109608,0.0,2.252208232094714,2.252337253588707,revenue,True
2020-11-30,organic,<Other>,133,133,7,1127.0,0,5.26,0.0,8.47,none,False,0.0,0.0,2.1286631150607804,2.2509675570092798,2.127727460364223,0.0,2.250932573241014,2.2509675570092798,revenue,True
2020-11-30,organic,<Other>,133,133,7,415.0,0,5.26,0.0,3.12,none,False,0.0,0.0,2.1392032339613025,0.47260979991894736,2.1384142664295362,0.0,0.4724315840707739,2.1392032339613025,purchases,True
2020-12-01,organic,<Other>,123,124,1,101.0,0,0.81,0.0,0.81,none,False,-2.267786838054955,-2.267786838055734,-0.5855400437691257,-0.0837035389723346,-0.5196386337328587,0.0,-0.02342503767494083,2.267786838055734,users,True
2020-12-01,organic,<Other>,123,124,3,890.0,0,2.42,0.0,7.18,none,False,0.0,0.0,1.2247448713916054,2.2523372535887076,1.2279949101804608,0.0,2.2523848772487893,2.2523848772487893,revenue_per_session,True
2020-12-01,organic,<Other>,123,124,7,1127.0,0,5.65,0.0,9.09,none,False,0.0,0.0,2.128663115060781,2.2509675570092798,2.1295031853129545,0.0,2.250934698506772,2.2509675570092798,revenue,True
2020-12-01,organic,<Other>,123,124,7,415.0,0,5.65,0.0,3.35,none,False,0.0,0.0,2.139203233961303,0.47260979991894736,2.140163519264533,0.0,0.4731680680512173,2.140163519264533,conversion_rate_pct,True
2020-12-02,organic,<Other>,141,141,1,101.0,0,0.71,0.0,0.72,none,False,2.2677868380552804,2.2677868380554806,-0.5855400437691262,-0.0837035389723346,-0.6854016725368253,0.0,-0.18711464866338193,2.2677868380554806,users,True
2020-12-02,organic,<Other>,141,141,3,890.0,0,2.13,0.0,6.31,none,False,0.0,0.0,1.2247448713916063,2.2523372535887076,1.2247448713915432,0.0,2.2522900431995216,2.2523372535887076,revenue,True
2020-12-02,organic,<Other>,141,141,7,1127.0,0,4.96,0.0,7.99,none,False,0.0,0.0,2.128663115060781,2.2509675570092798,2.1280126014802447,0.0,2.250952649792367,2.2509675570092798,revenue,True
2020-12-02,organic,<Other>,141,141,7,415.0,0,4.96,0.0,2.94,none,False,0.0,0.0,2.139203233961303,0.47260979991894736,2.138558339391043,0.0,0.4715803401987102,2.139203233961303,purchases,True
2020-12-03,organic,<Other>,150,150,1,101.0,0,0.67,0.0,0.67,none,False,2.267786838054665,2.267786838055822,-0.5855400437691265,-0.0837035389723346,-0.6313260686807228,0.0,-0.14267531312788506,2.267786838055822,users,True
2020-12-03,organic,<Other>,150,150,3,890.0,0,2.0,0.0,5.93,none,False,0.0,0.0,1.2247448713916076,2.2523372535887076,1.2286765335225407,0.0,2.2520824192965234,2.2523372535887076,revenue,True
2020-12-03,organic,<Other>,150,150,7,1127.0,0,4.67,0.0,7.51,none,False,0.0,0.0,2.1286631150607813,2.2509675570092798,2.129679021060287,0.0,2.250751468991968,2.2509675570092798,revenue,True
2020-12-03,organic,<Other>,150,150,7,415.0,0,4.67,0.0,2.77,none,False,0.0,0.0,2.1392032339613034,0.47260979991894736,2.1403640425933994,0.0,0.47395417577425564,2.1403640425933994,conversion_rate_pct,True
2020-12-04,organic,<Other>,129,129,1,101.0,0,0.78,0.0,0.78,none,False,-2.267786838055212,-2.2677868380554473,-0.5855400437691268,-0.0837035389723346,-0.4467767125536298,0.0,0.05727696704279316,2.2677868380554473,users,True
